  freq    |   ref    |    od    |   lock   
 2654.412 |  0.98518 |  1.02626 | -0.00007
 2656.127 |  0.98509 |  1.02621 | -0.00007
 2657.843 |  0.98473 |  1.02617 | -0.00007
 2659.559 |  0.98491 |  1.02609 | -0.00006
 2661.275 |  0.98454 |  1.02606 | -0.00006
 2662.990 |  0.98464 |  1.02611 | -0.00006
 2664.706 |  0.98448 |  1.02611 | -0.00006
 2666.422 |  0.98433 |  1.02591 | -0.00005
 2668.137 |  0.98454 |  1.02587 | -0.00006
 2669.853 |  0.98441 |  1.02582 | -0.00006
 2671.569 |  0.98437 |  1.02572 | -0.00006
 2673.284 |  0.98408 |  1.02586 | -0.00006
 2675.000 |  0.98436 |  1.02570 | -0.00006
 2676.716 |  0.98433 |  1.02606 | -0.00006
 2678.431 |  0.98407 |  1.02569 | -0.00007
 2680.147 |  0.98433 |  1.02566 | -0.00008
 2681.863 |  0.98427 |  1.02567 | -0.00007
 2683.578 |  0.98390 |  1.02568 | -0.00008
 2685.294 |  0.98386 |  1.02579 | -0.00008
 2687.010 |  0.98434 |  1.02557 | -0.00007
 2688.725 |  0.98428 |  1.02549 | -0.00008
 2690.441 |  0.98416 |  1.02559 | -0.00007
 2692.157 |  0.98436 |  1.02557 | -0.00007
 2693.873 |  0.98430 |  1.02569 | -0.00007
 2695.588 |  0.98443 |  1.02552 | -0.00007
 2697.304 |  0.98451 |  1.02546 | -0.00007
 2699.020 |  0.98440 |  1.02511 | -0.00007
 2700.735 |  0.98371 |  1.02510 | -0.00007
 2702.451 |  0.98410 |  1.02536 | -0.00007
 2704.167 |  0.98433 |  1.02528 | -0.00007
 2705.882 |  0.98429 |  1.02523 | -0.00007
 2707.598 |  0.98399 |  1.02517 | -0.00007
 2709.314 |  0.98380 |  1.02512 | -0.00007
 2711.029 |  0.98408 |  1.02500 | -0.00007
 2712.745 |  0.98393 |  1.02496 | -0.00007
 2714.461 |  0.98407 |  1.02485 | -0.00006
 2716.176 |  0.98395 |  1.02469 | -0.00007
 2717.892 |  0.98433 |  1.02483 | -0.00007
 2719.608 |  0.98404 |  1.02494 | -0.00007
 2721.324 |  0.98398 |  1.02484 | -0.00006
 2723.039 |  0.98427 |  1.02456 | -0.00007
 2724.755 |  0.98394 |  1.02433 | -0.00008
 2726.471 |  0.98346 |  1.02466 | -0.00007
 2728.186 |  0.98363 |  1.02450 | -0.00007
 2729.902 |  0.98353 |  1.02456 | -0.00007
 2731.618 |  0.98399 |  1.02438 | -0.00007
 2733.333 |  0.98404 |  1.02439 | -0.00007
 2735.049 |  0.98394 |  1.02444 | -0.00007
 2736.765 |  0.98396 |  1.02430 | -0.00007
 2738.480 |  0.98359 |  1.02397 | -0.00006
 2740.196 |  0.98390 |  1.02388 | -0.00007
 2741.912 |  0.98388 |  1.02405 | -0.00007
 2743.627 |  0.98399 |  1.02409 | -0.00007
 2745.343 |  0.98391 |  1.02448 | -0.00007
 2747.059 |  0.98383 |  1.02434 | -0.00007
 2748.775 |  0.98373 |  1.02423 | -0.00007
 2750.490 |  0.98395 |  1.02405 | -0.00006
 2752.206 |  0.98379 |  1.02428 | -0.00007
 2753.922 |  0.98375 |  1.02360 | -0.00007
 2755.637 |  0.98376 |  1.02372 | -0.00007
 2757.353 |  0.98356 |  1.02367 | -0.00007
