  freq    |   ref    |    od    |   lock   
 2773.349 |  1.22819 |  1.25581 | -0.00024
 2774.160 |  1.22821 |  1.25617 | -0.00024
 2774.971 |  1.22854 |  1.25579 | -0.00025
 2775.782 |  1.22793 |  1.25599 | -0.00025
 2776.593 |  1.22874 |  1.25616 | -0.00024
 2777.404 |  1.22787 |  1.25633 | -0.00024
 2778.216 |  1.22810 |  1.25627 | -0.00025
 2779.027 |  1.22805 |  1.25567 | -0.00024
 2779.838 |  1.22762 |  1.25618 | -0.00024
 2780.649 |  1.22810 |  1.25585 | -0.00024
 2781.460 |  1.22776 |  1.25593 | -0.00024
 2782.271 |  1.22808 |  1.25541 | -0.00024
 2783.082 |  1.22814 |  1.25578 | -0.00025
 2783.893 |  1.22814 |  1.25606 | -0.00024
 2784.705 |  1.22811 |  1.25541 | -0.00025
 2785.516 |  1.22775 |  1.25616 | -0.00026
 2786.327 |  1.22735 |  1.25583 | -0.00027
 2787.138 |  1.22731 |  1.25598 | -0.00028
 2787.949 |  1.22697 |  1.25566 | -0.00027
 2788.760 |  1.22707 |  1.25605 | -0.00029
 2789.571 |  1.22716 |  1.25625 | -0.00029
 2790.382 |  1.22725 |  1.25572 | -0.00026
 2791.194 |  1.22753 |  1.25622 | -0.00026
 2792.005 |  1.22826 |  1.25599 | -0.00027
 2792.816 |  1.22792 |  1.25589 | -0.00024
 2793.627 |  1.22813 |  1.25611 | -0.00024
 2794.438 |  1.22725 |  1.25579 | -0.00024
 2795.249 |  1.22752 |  1.25607 | -0.00024
 2796.060 |  1.22734 |  1.25562 | -0.00025
 2796.871 |  1.22673 |  1.25602 | -0.00024
 2797.683 |  1.22693 |  1.25566 | -0.00025
 2798.494 |  1.22756 |  1.25588 | -0.00028
 2799.305 |  1.22736 |  1.25609 | -0.00026
 2800.116 |  1.22734 |  1.25469 | -0.00031
 2800.927 |  1.22638 |  1.25506 | -0.00034
 2801.738 |  1.22604 |  1.25439 | -0.00037
 2802.549 |  1.22533 |  1.25412 | -0.00042
 2803.360 |  1.22471 |  1.25385 | -0.00056
 2804.171 |  1.22364 |  1.25233 | -0.00069
 2804.983 |  1.22296 |  1.25071 | -0.00057
 2805.794 |  1.22239 |  1.25010 | -0.00029
 2806.605 |  1.22221 |  1.24999 | -0.00035
 2807.416 |  1.22209 |  1.24944 | -0.00022
 2808.227 |  1.22253 |  1.25008 | -0.00017
 2809.038 |  1.22269 |  1.25097 | -0.00018
 2809.849 |  1.22308 |  1.25156 |  0.00013
 2810.660 |  1.22418 |  1.25232 |  0.00010
 2811.472 |  1.22445 |  1.25375 | -0.00004
 2812.283 |  1.22558 |  1.25452 | -0.00009
 2813.094 |  1.22632 |  1.25510 | -0.00015
 2813.905 |  1.22736 |  1.25579 | -0.00022
 2814.716 |  1.22688 |  1.25617 | -0.00023
 2815.527 |  1.22733 |  1.25546 | -0.00026
 2816.338 |  1.22769 |  1.25663 | -0.00024
 2817.149 |  1.22786 |  1.25596 | -0.00022
 2817.961 |  1.22776 |  1.25630 | -0.00023
