  freq    |   ref    |    od    |   lock   
 2789.965 |  1.19619 | -0.61826 | -0.09350
 2790.782 |  1.19751 | -0.59767 | -0.07317
 2791.599 |  1.19876 | -0.48293 |  0.02033
 2792.415 |  1.19939 | -0.40438 | -0.00407
 2793.232 |  1.20034 | -0.28501 | -0.04472
 2794.049 |  1.20050 | -0.24399 | -0.05691
 2794.866 |  1.20149 | -0.21678 | -0.05691
 2795.683 |  1.20122 | -0.16849 | -0.08943
 2796.499 |  1.20207 | -0.17352 | -0.09350
 2797.316 |  1.20295 | -0.13312 | -0.09350
 2798.133 |  1.20248 | -0.12234 | -0.09756
 2798.950 |  1.20292 | -0.09641 | -0.10163
 2799.767 |  1.20270 | -0.09087 | -0.10569
 2800.583 |  1.20319 | -0.06558 | -0.10569
 2801.400 |  1.20284 | -0.08242 | -0.11382
 2802.217 |  1.20271 | -0.08543 | -0.11789
 2803.034 |  1.20276 | -0.06670 | -0.10976
 2803.851 |  1.20201 | -0.07430 | -0.11382
 2804.667 |  1.20253 | -0.07464 | -0.13008
 2805.484 |  1.20212 | -0.08091 | -0.13008
 2806.301 |  1.20297 | -0.09178 | -0.12195
 2807.118 |  1.20272 | -0.10132 | -0.12602
 2807.935 |  1.20248 | -0.08123 | -0.13415
 2808.751 |  1.20241 | -0.07561 | -0.14228
 2809.568 |  1.20167 | -0.07854 | -0.14634
 2810.385 |  1.20193 | -0.08147 | -0.13415
 2811.202 |  1.20179 | -0.08242 | -0.12602
 2812.019 |  1.20195 | -0.11562 | -0.11789
 2812.835 |  1.20159 | -0.07375 | -0.11382
 2813.652 |  1.20162 | -0.10562 | -0.11382
 2814.469 |  1.20185 | -0.09073 | -0.10163
 2815.286 |  1.20170 | -0.07057 | -0.09756
 2816.103 |  1.20238 | -0.03197 | -0.10569
 2816.919 |  1.20152 | -0.01771 | -0.11789
 2817.736 |  1.20159 | -0.02650 | -0.11789
 2818.553 |  1.20137 | -0.00367 | -0.12195
 2819.370 |  1.20105 | -0.02232 | -0.13415
 2820.187 |  1.20102 |  0.01105 | -0.13821
 2821.004 |  1.20069 | -0.00560 | -0.13821
 2821.820 |  1.20098 | -0.04727 | -0.14228
 2822.637 |  1.19983 | -0.04086 | -0.15041
 2823.454 |  1.19973 | -0.10556 | -0.15447
 2824.271 |  1.19964 | -0.08532 | -0.15854
 2825.088 |  1.19868 | -0.17304 | -0.20325
 2825.904 |  1.19815 | -0.19953 | -0.21951
 2826.721 |  1.19709 | -0.25893 | -0.18699
 2827.538 |  1.19723 | -0.28869 | -0.14634
 2828.355 |  1.19677 | -0.27829 | -0.15447
 2829.172 |  1.19659 | -0.29421 | -0.13008
 2829.988 |  1.19707 | -0.26667 | -0.10976
 2830.805 |  1.19677 | -0.26415 | -0.10569
 2831.622 |  1.19761 | -0.20697 | -0.04065
 2832.439 |  1.19813 | -0.11423 | -0.03252
 2833.256 |  1.19901 | -0.08337 | -0.05285
 2834.072 |  1.19904 |  0.01466 | -0.06504
 2834.889 |  1.19929 |  0.01985 | -0.06504
 2835.706 |  1.20036 |  0.05139 | -0.07724
 2836.523 |  1.20008 |  0.09084 | -0.08943
 2837.340 |  1.20119 |  0.13095 | -0.08943
 2838.156 |  1.20082 |  0.19214 | -0.09756
 2838.973 |  1.20138 |  0.18486 | -0.09756
 2839.790 |  1.20118 |  0.23619 | -0.10976
 2840.607 |  1.20167 |  0.22695 | -0.10569
 2841.424 |  1.20186 |  0.27698 | -0.10569
 2842.240 |  1.20147 |  0.26710 | -0.11789
 2843.057 |  1.20209 |  0.29014 | -0.11789
 2843.874 |  1.20192 |  0.32768 | -0.11382
 2844.691 |  1.20189 |  0.31782 | -0.10976
 2845.508 |  1.20197 |  0.36063 | -0.11382
 2846.324 |  1.20211 |  0.31787 | -0.11789
 2847.141 |  1.20293 |  0.36070 | -0.10976
 2847.958 |  1.20204 |  0.37194 | -0.11789
 2848.775 |  1.20192 |  0.38384 | -0.12195
 2849.592 |  1.20176 |  0.41550 | -0.11789
 2850.408 |  1.20188 |  0.39252 | -0.10569
 2851.225 |  1.20209 |  0.39852 | -0.11382
 2852.042 |  1.20223 |  0.34987 | -0.11789
 2852.859 |  1.20252 |  0.44345 | -0.12195
 2853.676 |  1.20195 |  0.42642 | -0.11382
 2854.492 |  1.20248 |  0.42718 | -0.12602
 2855.309 |  1.20226 |  0.46877 | -0.12195
 2856.126 |  1.20181 |  0.44913 | -0.11789
 2856.943 |  1.20267 |  0.46044 | -0.11789
 2857.760 |  1.20208 |  0.46715 | -0.12602
 2858.576 |  1.20235 |  0.42976 | -0.12195
 2859.393 |  1.20227 |  0.44043 | -0.12195
 2860.210 |  1.20252 |  0.45572 | -0.13415
